lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-304064,2025-12-18 10:00:00,Social Media,Competitive Exam Prep,North Region,Rep_11,1.38,Contacted,Open,,,
LD-304065,20-Jun-2025 12:55,Partner Channel,Language Learning,West Region,Rep_03,4.8,Contacted,Open,,,
LD-304066,2026-01-28 07:16:00,Webinar,Coding for Kids,North Region,Rep_11,3.27,Closed,Won,,$736.59,2026-03-12 17:19:50.641854
LD-304067,06/29/2026 10:47,Social Media,Competitive Exam Prep,East Region,Rep_04,2.34,Lead,Open,,,
LD-304068,2025-04-28 20:11:00,Organic Search,K-12 Math,West Region,Rep_13,2.75,Contacted,Open,,,
LD-304069,20-Dec-2025 07:47,Referral,Coding for Kids,South Region,Rep_02,3.51,Demo Scheduled,Open,,,
LD-304070,25-Feb-2025 11:51,Webinar,Competitive Exam Prep,East Region,Rep_14,1.03,Closed,Won,,1062.0,2025-04-02 15:02:35.672519
LD-304071,2026-02-10 12:48:00,paid search,Study Abroad Prep,North Region,Rep_01,1.25,Contacted,Open,,,
LD-304072,2025-07-04 20:42:00,Organic Search,Coding for Kids,,Rep_06,1.24,Lead,Open,,,
LD-304073,06-Jan-2025 18:31,Social Media,k-12 math,South Region,Rep_07,4.64,Proposal Sent,Lost,Bad Timing,506.79,2025-02-03 22:47:31.564888
LD-304074,26-Sep-2025 19:22,Organic Search,Study Abroad Prep,East Region,Rep_14,3.88,Contacted,Open,,,
LD-304075,2026-03-25 08:15:00,Organic Search,Coding for Kids,North Region,Rep_06,4.21,Contacted,Open,,,
LD-304076,04-Feb-2026 16:02,Social Media,K-12 Math,South Region,Rep_12,17.0,Demo Completed,Lost,Bad Timing,552.31,2026-03-11 16:35:21.012669
LD-304077,05-Jan-2026 16:59,Referral,Competitive Exam Prep,South Region,Rep_12,2.42,Contacted,Open,,,
LD-304078,2025-02-14 11:12:00,Cold Outreach,Coding for Kids,South Region,Rep_07,1.86,Contacted,Open,,,
LD-304079,03/05/2025 15:48,Paid Search,Coding for Kids,International,Rep_15,13.68,Lead,Open,,,
LD-304080,2026-05-17 11:17:00,SOCIAL MEDIA,Study Abroad Prep,East Region,Rep_04,2.42,Contacted,Open,,,
LD-304081,20-Oct-2025 15:30,Referral,Coding for Kids,East Region,Rep_04,2.62,Contacted,Open,,,
LD-304082,23-Jun-2025 20:50,Organic Search,Language Learning,South Region,Rep_12,3.19,Demo Completed,Lost,Price Objection,317.11,2025-07-29 23:58:24.780446
LD-304083,02/14/2025 12:42,Webinar,K-12 Math,West Region,Rep_13,6.17,Negotiation,Lost,No Response / Ghosted,569.26,2025-04-13 13:35:20.182901
LD-304084,08/05/2025 07:28,Organic Search,K-12 Math,South Region,Rep_12,1.67,Proposal Sent,Lost,No Response / Ghosted,597.74,2025-09-08 02:47:20.796801
LD-304085,27-Aug-2025 07:56,Referral,K-12 Math,International,Rep_15,1.01,Closed,Won,,595.51,2025-10-06 07:27:59.340351
LD-304086,2026-04-07 13:27:00,Cold Outreach,Study Abroad Prep,North Region,Rep_11,5.0,Lead,Open,,,
LD-304087,24-Nov-2025 09:15,Referral,coding for kids,South Region,Rep_07,0.5,Closed,Won,,755.15,2026-01-09 07:23:14.792294
LD-304088,02/06/2026 12:08,Paid Search,Coding for Kids,West Region,Rep_03,6.06,Lead,Open,,,
LD-304089,20-May-2026 20:15,Referral,Coding for Kids,East Region,Rep_14,11.46,Contacted,Open,,,
LD-304090,11/29/2025 10:13,Social Media,Study Abroad Prep,South Region,Rep_07,3.82,Contacted,Open,,,
LD-304091,2025-11-29 10:06:00,Partner Channel,Study Abroad Prep,South Region,Rep_12,7.55,Closed,Won,,"$1,589.79",2026-01-09 16:16:55.923626
LD-304092,2025-07-23 08:35:00,Organic Search,Coding for Kids,International,Rep_15,4.26,Contacted,Open,,,
LD-304093,17-Sep-2025 19:49,Cold Outreach,Coding for Kids,South Region,Rep_07,4.55,Lead,Open,,,
LD-304094,2025-04-25 18:00:00,Organic Search,K-12 Math,West Region,Rep_13,1.1,Contacted,Open,,,
LD-304095,2025-02-10 13:21:00,Referral,Competitive Exam Prep,East Region,Rep_09,5.82,Closed,Won,,849.25,2025-04-03 05:17:10.079958
LD-304096,22-Jan-2026 12:39,Referral,Competitive Exam Prep,North Region,Rep_01,0.85,Closed,Won,,1108.29,2026-02-19 16:51:12.328805
LD-304097,2025-09-24 19:12:00,Social Media,Competitive Exam Prep,East Region,Rep_14,0.56,Demo Completed,Lost,Budget Not Approved,1020.39,2025-10-08 21:58:43.494215
LD-304098,2025-09-23 09:34:00,Partner Channel,Competitive Exam Prep,West Region,Rep_08,7.28,Closed,Won,,1038.46,2025-10-30 05:55:38.962894
LD-304099,04/24/2026 12:49,Social Media,Coding For Kids,South Region,Rep_12,15.94,Lead,Open,,,
LD-304100,2025-06-05 12:48:00,Social Media,K-12 Math,West Region,Rep_08,1.53,Negotiation,Lost,Bad Timing,569.5,2025-07-08 10:23:36.495783
LD-304101,05/21/2025 16:01,Paid Search,Competitive Exam Prep,International,Rep_10,1.99,Demo Completed,Lost,Price Objection,"$1,076.02",2025-06-26 15:26:16.208271
LD-304102,04/10/2026 16:42,Referral,K-12 Math,West Region,Rep_13,1.17,Demo Scheduled,Open,,,
LD-304103,11/17/2025 08:20,Webinar,Language Learning,East Region,Rep_14,7.15,Contacted,Open,,,
LD-304104,2025-03-27 15:42:00,Referral,Language Learning,South Region,Rep_12,3.71,Contacted,Open,,,
LD-304105,2025-12-24 18:23:00,Paid Search,K-12 Math,,Rep_02,0.81,Contacted,Open,,,
LD-304106,01/12/2026 20:12,Cold Outreach,Language Learning,West Region,Rep_13,5.2,Lead,Open,,,
LD-304107,2026-02-17 12:45:00,Organic search,K-12 Math,North Region,Rep_01,2.64,Lead,Open,,,
LD-304108,23-Apr-2026 11:58,Social Media,K-12 Math,North Region,Rep_01,3.2,Lead,Open,,,
LD-304109,05/07/2026 11:28,Cold Outreach,K-12 Math,West Region,Rep_03,3.39,Lead,Open,,,
LD-304110,02/14/2025 11:26,Social Media,Competitive Exam Prep,West Region,Rep_03,3.89,Contacted,Open,,,
LD-304111,03-Jan-2025 18:07,Social Media,Study Abroad Prep,North Region,Rep_11,1.49,Contacted,Open,,,
LD-304112,2025-06-18 12:01:00,Paid Search,Coding for Kids,South Region,Rep_07,1.02,Contacted,Open,,,
LD-304113,05/19/2026 12:09,organic search,K-12 Math,South Region,Rep_02,1.08,Contacted,Open,,,
LD-304114,2025-05-29 15:44:00,Paid Search,K12 Math,South Region,Rep_07,12.65,Negotiation,Lost,Price Objection,$539.49,2025-06-18 21:13:08.930762
LD-304115,03/31/2026 08:53,Referral,Language Learning,International,Rep_05,4.11,Negotiation,Lost,No Response / Ghosted,363.73,2026-05-14 16:30:35.193815
LD-304116,08/15/2025 18:42,Referral,K-12 Math,East Region,Rep_14,0.59,Closed,Won,,$438.16,2025-09-25 03:38:17.174051
LD-304117,2025-08-29 19:36:00,Partner Channel,Competitive Exam Prep,International,Rep_10,0.94,Contacted,Open,,,
LD-304118,01/30/2026 16:23,Organic Search,K-12 Math,International,Rep_15,5.49,Proposal Sent,Lost,Bad Timing,561.55,2026-03-25 17:47:15.418349
LD-304119,2025-09-03 13:14:00,Organic Search,K-12 Math,International,Rep_05,4.65,Lead,Open,,,
LD-304120,05-May-2026 14:16,Webinar,Competitive Exam Prep,West Region,Rep_03,1.6,Negotiation,Lost,Went With Competitor,1038.14,2026-06-20 05:48:20.631601
LD-304121,20-Feb-2026 14:49,Paid Search,Study Abroad Prep,West Region,Rep_13,2.65,Closed,Won,,1720.92,2026-04-04 11:16:14.822251
LD-304122,2025-01-10 12:11:00,Paid Search,Study Abroad Prep,West Region,Rep_13,6.86,Negotiation,Lost,No Response / Ghosted,1504.37,2025-02-18 03:20:15.253678
LD-304123,27-Feb-2025 10:29,Paid Search,Competitive Exam Prep,South Region,Rep_07,1.08,Contacted,Open,,,
LD-304124,2025-01-20 20:26:00,Referral,K-12 Math,International,Rep_05,1.67,Contacted,Open,,,
LD-304125,2025-09-30 16:19:00,Cold Outreach,Study Abroad Prep,South Region,Rep_12,2.13,Contacted,Open,,,
LD-304126,11/28/2025 17:37,Cold Outreach,Coding for Kids,West Region,Rep_03,6.7,Lead,Open,,,
LD-304127,10-Mar-2026 09:29,Organic Search,Language Learning,South Region,Rep_02,1.85,Negotiation,Lost,No Response / Ghosted,$373.11,2026-05-14 05:31:13.508729
LD-304128,2026-01-07 13:09:00,Partner Channel,Coding for Kids,East Region,Rep_14,16.76,Proposal Sent,Lost,Bad Timing,571.8,2026-02-08 23:11:30.300449
LD-304129,2025-10-09 18:39:00,Organic Search,Competitive Exam Prep,,Rep_11,0.32,Closed,Won,,$834.04,2025-11-23 05:18:51.030096
LD-304130,03/06/2026 08:12,Referral,Competitive Exam Prep,South Region,Rep_02,12.65,Negotiation,Lost,No Response / Ghosted,1182.55,2026-04-17 02:42:30.542463
LD-304131,2025-02-14 20:49:00,Social Media,K-12 Math,International,Rep_15,1.63,Contacted,Open,,,
LD-304132,06/11/2026 19:44,Cold Outreach,Competitive Exam Prep,West Region,Rep_08,0.97,Lead,Open,,,
LD-304133,26-May-2026 13:04,Paid Search,Competitive Exam Prep,West Region,Rep_03,5.41,Contacted,Open,,,
LD-304134,2025-05-05 12:31:00,Referral,Competitive Exam Prep,South Region,Rep_12,3.93,Closed,Won,,1020.1,2025-06-16 21:06:52.974707
LD-304135,07/11/2025 12:13,Organic Search,Study Abroad Prep,West Region,Rep_13,1.37,Contacted,Open,,,
LD-304136,03/03/2025 12:08,Paid Search,Competitive Exam Prep,East Region,Rep_14,11.48,Lead,Open,,,
LD-304137,12/05/2025 11:04,Referral,Coding for Kids,North Region,Rep_01,5.67,Contacted,Open,,,
LD-304138,13-Oct-2025 10:07,Cold Outreach,Competitive Exam Prep,South Region,Rep_07,3.26,Demo Scheduled,Open,,,
LD-304139,2026-03-30 19:30:00,Paid Search,Competitive Exam Prep,North Region,Rep_01,4.39,Lead,Open,,,
LD-304140,2025-04-01 11:40:00,Referral,Coding For Kids,North Region,Rep_01,0.98,Closed,Won,,$570.35,2025-04-30 02:52:46.649414
LD-304141,18-Jul-2025 15:06,Partner Channel,Competitive Exam Prep,North Region,Rep_06,2.29,Lead,Open,,,
LD-304142,05-Aug-2025 09:48,Webinar,Language Learning,North Region,Rep_11,3.84,Closed,Won,,356.76,2025-09-21 00:40:19.341385
LD-304143,09/12/2025 09:43,Social Media,Coding For Kids,International,Rep_05,1.84,Demo Scheduled,Open,,,
LD-304144,2025-10-31 12:17:00,Paid Search,Competitive Exam Prep,International,Rep_05,1.84,Closed,Won,,836.29,2025-12-18 21:19:19.770694
LD-304145,04/02/2025 16:54,Webinar,Language Learning,International,Rep_10,4.13,Closed,Won,,$323.46,2025-05-09 22:35:00.213276
LD-304146,15-Dec-2025 15:42,Organic Search,K-12 Math,International,Rep_15,3.59,Contacted,Open,,,
LD-304147,23-Apr-2026 11:36,Webinar,Competitive Exam Prep,North Region,Rep_06,1.05,Contacted,Open,,,
LD-304148,06/11/2026 07:56,Webinar,K-12 Math,East Region,Rep_14,0.95,Contacted,Open,,,
LD-304149,12/24/2025 20:29,Organic Search,Study Abroad Prep,South Region,Rep_12,6.13,Contacted,Open,,,
LD-304150,2025-03-27 12:13:00,Cold Outreach,Study Abroad Prep,South Region,Rep_12,9.63,Lead,Open,,,
LD-304151,2026-03-30 08:55:00,Cold Outreach,Language Learning,West Region,Rep_13,2.85,Contacted,Open,,,
LD-304152,2025-09-29 18:01:00,Referral,K-12 Math,International,Rep_05,3.71,Negotiation,Lost,Budget Not Approved,421.85,2025-11-26 10:42:27.718837
LD-304153,05/07/2025 15:22,organic search,K-12 Math,International,Rep_05,2.19,Demo Completed,Lost,Went With Competitor,558.27,2025-05-30 10:08:52.154555
LD-304154,03/18/2025 09:41,Referral,Study Abroad Prep,West Region,Rep_03,1.03,Contacted,Open,,,
LD-304155,06-Mar-2026 10:13,Organic Search,Competitive Exam Prep,South Region,Rep_07,11.6,Negotiation,Lost,Price Objection,895.02,2026-04-28 18:53:22.846583
LD-304156,06/09/2025 19:39,Webinar,Competitive Exam Prep,East Region,Rep_04,2.88,Negotiation,Lost,Budget Not Approved,"$1,073.26",2025-07-15 19:27:15.162467
LD-304157,05/29/2025 17:07,Webinar,K-12 Math,North Region,Rep_06,2.38,Contacted,Open,,,
LD-304158,2025-07-23 15:58:00,Partner Channel,Language Learning,South Region,Rep_12,0.38,Contacted,Open,,,
LD-304159,2026-01-26 11:52:00,Partner Channel,K-12 Math,North Region,Rep_01,4.84,Contacted,Open,,,
LD-304160,20-Mar-2026 18:57,paid search,Competitive Exam Prep,East Region,Rep_14,1.98,Contacted,Open,,,
LD-304161,11-Apr-2025 14:42,Social Media,K-12 Math,East Region,Rep_04,9.19,Demo Completed,Lost,No Response / Ghosted,502.25,2025-05-03 02:58:17.421683
LD-304162,28-Nov-2025 13:39,Referral,Study Abroad Prep,South Region,Rep_02,4.63,Negotiation,Lost,No Response / Ghosted,"$1,237.31",2025-12-31 04:58:38.255447
LD-304163,2025-09-22 15:24:00,Organic Search,K-12 Math,West Region,Rep_13,2.88,Lead,Open,,,
LD-304164,06/30/2025 12:14,Organic Search,Language Learning,South Region,Rep_02,6.2,Contacted,Open,,,
LD-304165,03/14/2025 20:23,Paid Search,Coding for Kids,South Region,Rep_07,5.49,Contacted,Open,,,
LD-304166,26-Aug-2025 18:37,Social Media,K-12 Math,International,Rep_15,2.31,Lead,Open,,,
LD-304167,03-Aug-2025 13:03,Partner Channel,CODING FOR KIDS,North Region,Rep_11,1.6,Contacted,Open,,,
LD-304168,2025-10-16 15:11:00,Organic Search,Study Abroad Prep,East Region,Rep_04,5.89,Contacted,Open,,,
LD-304169,01-Apr-2026 16:40,Partner Channel,K-12 Math,North Region,Rep_11,1.61,Contacted,Open,,,
LD-304170,2025-08-09 07:04:00,Paid Search,K-12 Math,West Region,Rep_03,3.76,Lead,Open,,,
LD-304171,2025-07-26 16:43:00,Paid Search,Coding for Kids,South Region,Rep_12,4.59,Negotiation,Lost,Went With Competitor,$541.61,2025-08-19 03:27:50.861923
LD-304172,01/25/2025 16:51,Cold Outreach,Competitive Exam Prep,South Region,Rep_07,15.64,Lead,Open,,,
LD-304173,04/17/2025 17:23,Referral,CODING FOR KIDS,North Region,Rep_06,1.51,Contacted,Open,,,
LD-304174,2026-04-03 16:01:00,SEO,Language Learning,International,Rep_10,10.67,Lead,Open,,,
LD-304175,11/24/2025 14:22,Organic Search,Coding for Kids,South Region,Rep_12,4.57,Closed,Won,,583.54,2026-01-01 01:58:47.344085
LD-304176,01/01/2026 19:25,Paid Search,Coding for Kids,South Region,Rep_12,1.36,Contacted,Open,,,
LD-304177,2026-03-23 16:17:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_07,2.95,Lead,Open,,,
LD-304178,2025-08-09 17:03:00,Partner Channel,Competitive Exam Prep,West Region,Rep_13,3.96,Closed,Won,,845.72,2025-09-16 00:09:47.593555
LD-304179,05/08/2025 19:22,Organic Search,Study Abroad Prep,,Rep_13,3.44,Negotiation,Lost,No Response / Ghosted,1674.65,2025-06-21 04:32:02.318456
LD-304180,04/28/2026 19:57,Webinar,K-12  Math,South Region,Rep_12,1.41,Closed,Won,,510.09,2026-05-26 02:22:19.471674
LD-304181,05/22/2026 08:37,SEO,Study Abroad Prep,International,Rep_15,13.42,Contacted,Open,,,
LD-304182,11/07/2025 19:41,Social Media,Competitive Exam Prep,North Region,Rep_11,2.29,Contacted,Open,,,
LD-304183,2025-08-27 16:10:00,Cold Outreach,Coding for Kids,East Region,Rep_14,1.63,Lead,Open,,,
LD-304184,27-Jun-2025 17:38,Webinar,Language Learning,West Region,Rep_13,3.35,Negotiation,Lost,Price Objection,416.43,2025-08-13 22:07:27.170348
LD-304185,2025-11-21 08:11:00,Partner Channel,Study Abroad Prep,South Region,Rep_02,8.15,Closed,Won,,1681.1,2025-12-21 12:02:22.973808
LD-304186,2026-05-01 20:20:00,Paid Search,Coding for Kids,West Region,Rep_03,1.8,Contacted,Open,,,
LD-304187,2026-02-05 11:24:00,Referral,Coding for Kids,North Region,Rep_11,1.57,Demo Scheduled,Open,,,
LD-304188,2025-08-13 11:10:00,Referral,K-12 Math,South Region,Rep_02,2.15,Negotiation,Lost,Went With Competitor,580.41,2025-09-19 18:12:41.457643
LD-304189,23-May-2025 08:08,Webinar,K-12 Math,North Region,Rep_01,4.68,Closed,Won,,586.71,2025-06-24 08:44:53.976922
LD-304190,2025-12-31 15:43:00,Organic Search,Language Learning,International,Rep_15,2.29,Contacted,Open,,,
LD-304191,28-May-2025 14:12,Partner Channel,Competitive Exam Prep,South Region,Rep_02,4.62,Negotiation,Lost,Budget Not Approved,877.05,2025-07-11 03:50:40.775342
LD-304192,06-Apr-2026 18:31,Paid Search,Competitive Exam Prep,East Region,Rep_04,10.65,Contacted,Open,,,
LD-304193,06/17/2025 17:16,Paid Search,Language Learning,West Region,Rep_08,0.45,Negotiation,Lost,Went With Competitor,412.28,2025-08-05 05:40:26.570573
LD-304194,29-May-2026 17:07,Social Media,Coding for Kids,South Region,Rep_02,2.65,Contacted,Open,,,
LD-304195,05/13/2025 17:29,Social Media,Competitive Exam Prep,South Region,Rep_12,10.62,Contacted,Open,,,
LD-304196,31-Oct-2025 16:07,Organic Search,Competitive Exam Prep,International,Rep_15,1.81,Contacted,Open,,,
LD-304197,12/11/2025 08:26,Organic Search,Competitive Exam Prep,West Region,Rep_13,3.96,Demo Completed,Lost,No Response / Ghosted,912.41,2026-01-21 09:51:54.153926
LD-304198,2025-03-07 10:52:00,Organic Search,K-12 Math,South Region,Rep_07,11.36,Contacted,Open,,,
LD-304199,24-Apr-2026 19:37,Social Media,K-12 Math,East Region,Rep_04,2.71,Lead,Open,,,
LD-304200,02-Aug-2025 20:21,Paid Search,K-12 Math,East Region,Rep_14,1.71,Contacted,Open,,,
LD-304201,05/06/2026 11:20,SEO,K-12  Math,East Region,Rep_04,0.72,Closed,Won,,$581.52,2026-06-20 02:45:48.467825
LD-304202,24-Feb-2025 14:01,Referral,Competitive Exam Prep,South Region,Rep_07,4.86,Contacted,Open,,,
LD-304203,06/24/2025 09:18,Organic Search,Coding For Kids,International,Rep_05,2.51,Demo Completed,Lost,Price Objection,676.26,2025-07-21 13:58:45.801874
LD-304204,07-Jun-2025 20:34,Organic Search,Competitive Exam Prep,West Region,Rep_13,4.45,Contacted,Open,,,
LD-304205,2025-08-08 13:39:00,Organic Search,Coding for Kids,South Region,Rep_02,7.35,Contacted,Open,,,
LD-304206,01/08/2025 16:10,Partner Channel,Coding for Kids,International,Rep_10,2.54,Contacted,Open,,,
LD-304207,2026-04-23 09:05:00,Webinar,Study Abroad Prep,North Region,Rep_06,5.6,Contacted,Open,,,
LD-304208,11/10/2025 11:40,Social Media,K-12 Math,International,Rep_10,1.04,Contacted,Open,,,
LD-304209,29-Apr-2025 10:30,Organic Search,K-12 Math,East Region,Rep_04,10.0,Lead,Open,,,
LD-304210,27-Feb-2025 07:17,Organic Search,K-12 Math,North Region,Rep_01,2.64,Negotiation,Lost,Price Objection,521.72,2025-04-11 12:07:00.371382
LD-304211,2025-06-15 11:05:00,Social Media,K-12 Math,West Region,Rep_13,1.28,Lead,Open,,,
LD-304212,20-May-2025 07:53,Webinar,Study Abroad Prep,,Rep_04,1.06,Demo Completed,Lost,Bad Timing,1430.98,2025-06-18 12:21:04.667234
LD-304213,2025-03-21 16:57:00,Cold Outreach,Language Learning,East Region,Rep_04,2.14,Lead,Open,,,
LD-304214,13-Apr-2026 14:47,Paid Search,Competitive Exam Prep,West Region,Rep_08,3.68,Proposal Sent,Lost,No Response / Ghosted,1068.57,2026-05-08 09:06:12.365010
LD-304215,2025-11-11 13:09:00,Referral,Coding for Kids,North Region,Rep_01,1.67,Contacted,Open,,,
LD-304216,10/03/2025 15:18,Partner Channel,k-12 math,South Region,Rep_07,0.79,Closed,Won,,549.58,2025-11-10 08:45:40.180925
LD-304217,2026-05-07 15:36:00,Paid Search,Coding for Kids,East Region,Rep_09,4.18,Demo Completed,Lost,Bad Timing,597.68,2026-06-26 22:08:05.644484
LD-304218,2025-10-20 08:17:00,Cold Outreach,K12 Math,South Region,Rep_12,4.61,Lead,Open,,,
LD-304219,2025-11-17 18:53:00,Organic Search,K-12 Math,West Region,Rep_03,4.12,Contacted,Open,,,
LD-304220,05/02/2025 15:18,Social Media,Coding For Kids,West Region,Rep_03,3.22,Demo Completed,Lost,Bad Timing,708.6,2025-05-23 01:48:45.997332
LD-304221,06/12/2025 09:19,Organic Search,Competitive Exam Prep,East Region,Rep_09,1.11,Contacted,Open,,,
LD-304222,23-Mar-2026 13:02,Webinar,K-12 Math,North Region,Rep_01,0.94,Closed,Won,,$588.51,2026-05-05 18:51:05.209769
LD-304223,12/13/2025 14:27,Paid Search,K-12 Math,West Region,Rep_13,3.78,Lead,Open,,,
LD-304224,09-May-2026 15:18,Paid Search,K-12 Math,South Region,Rep_02,9.09,Negotiation,Lost,Went With Competitor,519.34,2026-07-04 11:29:48.119597
LD-304225,01-Jan-2026 08:09,Social,Coding for Kids,East Region,Rep_09,1.85,Lead,Open,,,
LD-304226,09/16/2025 20:19,Social Media,Competitive Exam Prep,West Region,Rep_13,1.25,Lead,Open,,,
LD-304227,05/08/2026 09:08,Organic Search,Competitive Exam Prep,North Region,Rep_11,4.95,Proposal Sent,Lost,Price Objection,$845.30,2026-06-19 19:28:23.832536
LD-304228,10/10/2025 11:42,Webinar,coding for kids,North Region,Rep_06,3.23,Proposal Sent,Lost,Went With Competitor,627.34,2025-11-09 01:10:31.794302
LD-304229,05/04/2026 10:10,Webinar,k-12 math,North Region,Rep_11,3.59,Closed,Won,,519.36,2026-06-26 01:52:44.006773
LD-304230,2025-09-12 19:10:00,Paid Search,K-12 Math,South Region,Rep_07,8.91,Lead,Open,,,
LD-304231,11/25/2025 20:52,Webinar,Coding for Kids,North Region,Rep_11,1.91,Contacted,Open,,,
LD-304232,2026-02-18 12:17:00,Cold Outreach,Competitive Exam Prep,International,Rep_15,9.27,Lead,Open,,,
LD-304233,06/27/2025 08:51,Organic Search,K-12 Math,International,Rep_15,2.92,Contacted,Open,,,
LD-304234,14-Dec-2025 13:34,Referral,K-12 Math,South Region,Rep_02,1.22,Contacted,Open,,,
LD-304235,2026-04-28 18:44:00,Social Media,Competitive Exam Prep,South Region,Rep_02,0.85,Demo Completed,Lost,Price Objection,1046.26,2026-06-04 05:27:21.505359
LD-304236,02/07/2025 13:42,Cold Outreach,Study Abroad Prep,International,Rep_15,4.61,Demo Completed,Lost,Price Objection,1521.14,2025-03-10 21:52:04.448224
LD-304237,07/10/2025 18:10,Referral,Competitive Exam Prep,North Region,Rep_06,2.52,Contacted,Open,,,
LD-304238,06/19/2026 17:31,Social Media,Competitive Exam Prep,West Region,Rep_08,1.18,Contacted,Open,,,
LD-304239,31-Jan-2025 20:51,Cold Outreach,K-12 Math,West Region,Rep_03,1.97,Contacted,Open,,,
LD-304240,06-Jun-2025 18:22,Referral,Study Abroad Prep,South Region,Rep_02,7.41,Negotiation,Lost,Bad Timing,1260.61,2025-07-15 02:55:36.620907
LD-304241,09-Nov-2025 08:49,Organic Search,Language Learning,West Region,Rep_08,22.52,Demo Scheduled,Open,,,
LD-304242,16-Jul-2025 17:14,Webinar,K-12 Math,,Rep_06,3.52,Contacted,Open,,,
LD-304243,14-Nov-2025 11:49,Paid Search,Competitive Exam Prep,South Region,Rep_12,1.54,Contacted,Open,,,
LD-304244,08/16/2025 19:17,Referral,Competitive Exam Prep,South Region,Rep_12,3.67,Closed,Won,,998.49,2025-09-17 19:39:06.320867
LD-304245,05-Dec-2025 13:17,Paid Search,Language Learning,South Region,Rep_12,2.17,Lead,Open,,,
LD-304246,12/16/2025 12:02,Referral,K-12 Math,West Region,Rep_08,2.6,Closed,Won,,477.17,2026-01-20 00:05:29.137652
