lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-303540,2025-02-17 15:24:00,Paid Search,Study Abroad Prep,South Region,Rep_02,5.45,Lead,Open,,,
LD-303541,2025-02-19 07:12:00,Organic Search,Language Learning,North Region,Rep_06,9.61,Contacted,Open,,,
LD-303542,2025-11-21 18:23:00,Referral,K-12 Math,International,Rep_10,17.29,Negotiation,Lost,Budget Not Approved,588.5,2025-12-29 17:00:32.354870
LD-303543,2025-08-08 18:45:00,Social Media,Competitive Exam Prep,North Region,Rep_01,5.18,Lead,Open,,,
LD-303544,2026-01-08 09:26:00,Cold Outreach,Coding for Kids,South Region,Rep_07,4.02,Contacted,Open,,,
LD-303545,2025-04-21 10:50:00,Partner Channel,Study Abroad Prep,South Region,Rep_07,8.84,Demo Completed,Lost,Bad Timing,1650.43,2025-05-23 11:48:33.722149
LD-303546,2025-01-23 17:30:00,Paid Search,Competitive Exam Prep,North Region,Rep_01,19.53,Lead,Open,,,
LD-303547,2025-07-28 11:32:00,Paid Search,Language Learning,North Region,Rep_01,5.51,Lead,Open,,,
LD-303548,2025-07-18 15:11:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,2.69,Contacted,Open,,,
LD-303549,2025-10-15 13:40:00,Partner Channel,Competitive Exam Prep,East Region,Rep_09,10.9,Contacted,Open,,,
LD-303550,2025-10-14 07:28:00,Organic Search,Study Abroad Prep,South Region,Rep_07,4.34,Contacted,Open,,,
LD-303551,2025-12-26 15:33:00,Webinar,Competitive Exam Prep,West Region,Rep_08,5.82,Negotiation,Lost,Budget Not Approved,1105.87,2026-02-07 23:45:18.401249
LD-303552,2025-12-29 08:32:00,Paid Search,Coding for Kids,East Region,Rep_14,7.01,Contacted,Open,,,
LD-303553,2025-06-09 11:43:00,Webinar,Competitive Exam Prep,South Region,Rep_02,7.05,Contacted,Open,,,
LD-303554,2025-10-03 10:56:00,Referral,Language Learning,West Region,Rep_13,2.51,Contacted,Open,,,
LD-303555,2025-03-24 09:38:00,Partner Channel,Coding for Kids,East Region,Rep_09,1.28,Proposal Sent,Lost,Price Objection,546.89,2025-05-07 03:37:54.125676
LD-303556,2026-06-12 20:06:00,Referral,K-12 Math,South Region,Rep_02,2.37,Contacted,Open,,,
LD-303557,2025-08-01 14:37:00,Partner Channel,Competitive Exam Prep,North Region,Rep_01,2.45,Contacted,Open,,,
LD-303558,2026-02-13 19:16:00,Referral,K-12 Math,South Region,Rep_12,4.78,Closed,Won,,438.81,2026-03-22 23:36:50.604120
LD-303559,2026-03-06 10:38:00,Social Media,K-12 Math,North Region,Rep_06,5.03,Contacted,Open,,,
LD-303560,2025-01-24 15:29:00,Paid Search,Competitive Exam Prep,East Region,Rep_04,1.87,Demo Scheduled,Open,,,
LD-303561,2025-03-18 07:42:00,Referral,Language Learning,West Region,Rep_08,4.09,Contacted,Open,,,
LD-303562,2026-01-10 11:25:00,Social Media,K-12 Math,West Region,Rep_13,8.81,Contacted,Open,,,
LD-303563,2026-05-19 10:28:00,Paid Search,K-12 Math,North Region,Rep_01,2.27,Contacted,Open,,,
LD-303564,2026-02-28 09:46:00,Organic Search,Coding for Kids,South Region,Rep_12,3.39,Closed,Won,,682.44,2026-04-03 18:52:52.841078
LD-303565,2025-08-11 20:01:00,Paid Search,K-12 Math,West Region,Rep_13,2.14,Demo Completed,Lost,Price Objection,467.49,2025-09-01 11:07:23.002017
LD-303566,2025-10-25 16:25:00,Paid Search,Language Learning,South Region,Rep_12,1.45,Contacted,Open,,,
LD-303567,2026-01-30 13:21:00,Paid Search,Competitive Exam Prep,West Region,Rep_08,1.05,Contacted,Open,,,
LD-303568,2026-05-21 08:21:00,Organic Search,Language Learning,North Region,Rep_11,3.36,Proposal Sent,Lost,Bad Timing,375.89,2026-06-18 16:53:10.627735
LD-303569,2025-08-18 19:40:00,Organic Search,K-12 Math,North Region,Rep_01,1.72,Proposal Sent,Lost,Price Objection,598.18,2025-09-27 11:37:59.830453
LD-303570,2025-04-22 15:08:00,Social Media,K-12 Math,North Region,Rep_06,4.77,Lead,Open,,,
LD-303571,2026-01-09 17:19:00,Cold Outreach,Coding for Kids,South Region,Rep_07,4.17,Contacted,Open,,,
LD-303572,2025-08-12 19:14:00,Paid Search,Study Abroad Prep,South Region,Rep_07,4.33,Closed,Won,,1513.92,2025-09-17 16:20:55.140223
LD-303573,2025-04-25 14:07:00,Social Media,Competitive Exam Prep,South Region,Rep_07,2.39,Lead,Open,,,
LD-303574,2025-01-09 08:22:00,Webinar,Coding for Kids,South Region,Rep_07,6.8,Contacted,Open,,,
LD-303575,2026-02-27 13:23:00,Cold Outreach,Coding for Kids,West Region,Rep_13,2.75,Contacted,Open,,,
LD-303576,2025-08-06 08:16:00,Paid Search,Coding for Kids,South Region,Rep_12,1.88,Contacted,Open,,,
LD-303577,2025-05-28 15:53:00,Social Media,K-12 Math,North Region,Rep_06,4.56,Lead,Open,,,
LD-303578,2025-11-18 13:53:00,Webinar,K-12 Math,North Region,Rep_06,1.84,Demo Scheduled,Open,,,
LD-303579,2025-03-13 20:09:00,Referral,K-12 Math,East Region,Rep_14,1.01,Proposal Sent,Lost,Price Objection,527.14,2025-04-08 23:59:01.513568
LD-303580,2025-06-25 07:26:00,Partner Channel,Competitive Exam Prep,West Region,Rep_13,1.21,Contacted,Open,,,
LD-303581,2025-10-10 09:58:00,Social Media,Study Abroad Prep,East Region,Rep_14,2.73,Lead,Open,,,
LD-303582,2025-04-10 13:36:00,Organic Search,K-12 Math,South Region,Rep_12,6.15,Closed,Won,,514.42,2025-05-17 11:48:56.233033
LD-303583,2026-05-01 07:06:00,Partner Channel,Language Learning,North Region,Rep_11,1.46,Proposal Sent,Lost,No Response / Ghosted,332.26,2026-06-02 14:06:08.674216
LD-303584,2025-11-21 14:25:00,Cold Outreach,Coding for Kids,North Region,Rep_06,3.42,Lead,Open,,,
LD-303585,2025-08-24 11:11:00,Cold Outreach,K-12 Math,East Region,Rep_14,11.67,Contacted,Open,,,
LD-303586,2025-11-18 13:30:00,Organic Search,Language Learning,East Region,Rep_09,4.48,Closed,Won,,419.74,2025-12-24 23:04:32.939410
LD-303587,2026-04-21 08:09:00,Social Media,Study Abroad Prep,East Region,Rep_09,1.16,Contacted,Open,,,
LD-303588,2025-10-08 14:04:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,0.84,Demo Scheduled,Open,,,
LD-303589,2025-10-31 12:37:00,Paid Search,Coding for Kids,North Region,Rep_11,2.21,Closed,Won,,585.03,2025-12-18 10:17:41.740992
LD-303590,2025-06-10 07:15:00,Partner Channel,Competitive Exam Prep,North Region,Rep_01,6.99,Contacted,Open,,,
LD-303591,2025-02-26 08:27:00,Partner Channel,Coding for Kids,West Region,Rep_13,4.1,Negotiation,Lost,Bad Timing,530.66,2025-04-20 13:41:01.175624
LD-303592,2025-04-24 11:34:00,Organic Search,Coding for Kids,East Region,Rep_09,3.32,Lead,Open,,,
LD-303593,2025-09-19 07:41:00,Partner Channel,Language Learning,South Region,Rep_02,4.95,Contacted,Open,,,
LD-303594,2025-03-17 14:04:00,Webinar,Language Learning,West Region,Rep_08,2.1,Lead,Open,,,
LD-303595,2025-12-17 14:39:00,Partner Channel,Competitive Exam Prep,International,Rep_10,3.97,Contacted,Open,,,
LD-303596,2025-06-27 08:22:00,Social Media,Study Abroad Prep,South Region,Rep_12,1.18,Demo Completed,Lost,Bad Timing,1358.35,2025-07-25 08:54:27.514503
LD-303597,2025-10-09 12:58:00,Social Media,Language Learning,International,Rep_10,3.21,Lead,Open,,,
LD-303598,2026-03-29 12:29:00,Organic Search,Language Learning,West Region,Rep_03,5.68,Contacted,Open,,,
LD-303599,2025-01-22 15:39:00,Social Media,Competitive Exam Prep,North Region,Rep_01,16.75,Contacted,Open,,,
LD-303600,2025-05-16 08:50:00,Social Media,Coding for Kids,East Region,Rep_09,6.99,Contacted,Open,,,
LD-303601,2026-05-11 16:26:00,Organic Search,Language Learning,West Region,Rep_03,1.24,Contacted,Open,,,
LD-303602,2025-12-12 15:36:00,Social Media,Language Learning,East Region,Rep_14,1.89,Contacted,Open,,,
LD-303603,2025-12-29 17:50:00,Referral,Language Learning,West Region,Rep_08,1.44,Closed,Won,,330.87,2026-02-20 13:26:17.868150
LD-303604,2025-01-03 08:31:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,0.47,Contacted,Open,,,
LD-303605,2025-06-18 11:30:00,Organic Search,Language Learning,International,Rep_15,5.95,Contacted,Open,,,
LD-303606,2025-02-27 12:34:00,Organic Search,Coding for Kids,West Region,Rep_03,19.42,Lead,Open,,,
LD-303607,2025-03-21 09:51:00,Paid Search,K-12 Math,East Region,Rep_09,1.75,Contacted,Open,,,
LD-303608,2025-03-24 09:14:00,Paid Search,Study Abroad Prep,North Region,Rep_11,22.59,Contacted,Open,,,
LD-303609,2026-03-01 14:06:00,Organic Search,K-12 Math,North Region,Rep_06,2.3,Contacted,Open,,,
LD-303610,2025-03-01 08:47:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,1.59,Contacted,Open,,,
LD-303611,2025-10-30 16:17:00,Cold Outreach,Coding for Kids,West Region,Rep_13,2.22,Contacted,Open,,,
LD-303612,2026-03-07 20:57:00,Paid Search,K-12 Math,East Region,Rep_14,2.22,Lead,Open,,,
LD-303613,2025-08-22 14:34:00,Paid Search,Coding for Kids,North Region,Rep_01,2.22,Contacted,Open,,,
LD-303614,2026-03-21 16:46:00,Social Media,Coding for Kids,North Region,Rep_11,1.86,Demo Scheduled,Open,,,
LD-303615,2026-06-29 07:57:00,Social Media,K-12 Math,North Region,Rep_06,4.39,Contacted,Open,,,
LD-303616,2025-06-13 13:22:00,Referral,K-12 Math,North Region,Rep_06,4.02,Contacted,Open,,,
LD-303617,2025-01-23 08:24:00,Paid Search,Study Abroad Prep,West Region,Rep_08,0.6,Negotiation,Lost,No Response / Ghosted,1422.39,2025-03-09 04:54:59.514505
LD-303618,2025-02-21 20:24:00,Social Media,Language Learning,North Region,Rep_11,1.67,Contacted,Open,,,
LD-303619,2026-03-28 10:46:00,Paid Search,Coding for Kids,South Region,Rep_02,2.64,Contacted,Open,,,
LD-303620,2025-06-16 18:49:00,Organic Search,Coding for Kids,South Region,Rep_12,1.13,Closed,Won,,587.22,2025-07-19 20:38:04.868346
LD-303621,2025-02-20 12:04:00,Referral,K-12 Math,West Region,Rep_03,0.84,Contacted,Open,,,
LD-303622,2025-06-27 15:16:00,Organic Search,Study Abroad Prep,North Region,Rep_06,7.45,Lead,Open,,,
LD-303623,2025-12-29 14:32:00,Organic Search,Language Learning,North Region,Rep_01,3.49,Proposal Sent,Lost,Price Objection,349.47,2026-02-18 19:56:44.255706
LD-303624,2026-02-22 16:10:00,Paid Search,Coding for Kids,International,Rep_05,5.03,Contacted,Open,,,
LD-303625,2025-04-26 18:59:00,Paid Search,K-12 Math,North Region,Rep_06,6.59,Lead,Open,,,
LD-303626,2025-03-11 12:58:00,Cold Outreach,K-12 Math,East Region,Rep_09,3.31,Lead,Open,,,
LD-303627,2025-01-31 17:52:00,Organic Search,Coding for Kids,South Region,Rep_02,1.48,Demo Scheduled,Open,,,
LD-303628,2025-05-15 11:05:00,Organic Search,K-12 Math,East Region,Rep_04,1.75,Demo Completed,Lost,Price Objection,558.35,2025-06-08 07:11:36.142171
LD-303629,2025-08-28 09:38:00,Paid Search,Coding for Kids,North Region,Rep_06,0.26,Contacted,Open,,,
LD-303630,2025-12-09 14:38:00,Organic Search,Study Abroad Prep,South Region,Rep_02,0.79,Negotiation,Lost,Price Objection,1702.83,2026-01-13 20:38:11.430304
LD-303631,2025-10-24 14:01:00,Cold Outreach,Language Learning,East Region,Rep_04,2.62,Lead,Open,,,
LD-303632,2026-01-06 09:42:00,Paid Search,Study Abroad Prep,North Region,Rep_06,1.43,Lead,Open,,,
LD-303633,2025-06-03 08:32:00,Social Media,Coding for Kids,International,Rep_05,4.49,Contacted,Open,,,
LD-303634,2025-01-18 19:45:00,Partner Channel,K-12 Math,East Region,Rep_04,1.42,Contacted,Open,,,
LD-303635,2025-07-11 08:44:00,Organic Search,Study Abroad Prep,South Region,Rep_02,1.89,Closed,Won,,1209.69,2025-08-21 05:33:43.629508
LD-303636,2025-02-19 18:49:00,Paid Search,Coding for Kids,North Region,Rep_01,4.69,Proposal Sent,Lost,Went With Competitor,612.24,2025-04-04 01:55:54.275089
LD-303637,2025-11-14 12:32:00,Paid Search,Coding for Kids,East Region,Rep_14,0.9,Contacted,Open,,,
LD-303638,2026-01-26 08:32:00,Organic Search,Competitive Exam Prep,East Region,Rep_04,2.92,Proposal Sent,Lost,Price Objection,1014.43,2026-02-20 01:38:49.530402
LD-303639,2025-09-03 15:11:00,Cold Outreach,Coding for Kids,South Region,Rep_07,2.21,Contacted,Open,,,
LD-303640,2025-07-11 15:45:00,Social Media,K-12 Math,West Region,Rep_08,1.81,Negotiation,Lost,Budget Not Approved,487.1,2025-08-23 14:26:11.302992
LD-303641,2025-07-21 19:58:00,Paid Search,K-12 Math,South Region,Rep_02,2.13,Contacted,Open,,,
LD-303642,2025-07-11 09:43:00,Referral,Competitive Exam Prep,West Region,Rep_08,2.17,Closed,Won,,1033.43,2025-08-23 19:26:41.943421
LD-303643,2026-02-13 18:55:00,Webinar,Language Learning,North Region,Rep_11,0.53,Contacted,Open,,,
LD-303644,2025-03-13 11:48:00,Organic Search,K-12 Math,North Region,Rep_06,1.75,Contacted,Open,,,
LD-303645,2025-02-07 16:58:00,Paid Search,Study Abroad Prep,South Region,Rep_02,12.05,Closed,Won,,1523.11,2025-03-13 18:18:04.326102
LD-303646,2025-02-13 20:18:00,Partner Channel,K-12 Math,East Region,Rep_09,1.53,Demo Completed,Lost,Price Objection,475.56,2025-03-24 08:51:07.182383
LD-303647,2025-11-11 13:56:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,8.68,Lead,Open,,,
LD-303648,2025-01-07 07:32:00,Organic Search,Competitive Exam Prep,North Region,Rep_06,5.71,Contacted,Open,,,
LD-303649,2025-10-02 09:14:00,Organic Search,K-12 Math,West Region,Rep_13,5.58,Demo Completed,Lost,Price Objection,590.82,2025-11-12 17:39:22.473556
LD-303650,2025-11-04 20:11:00,Cold Outreach,Language Learning,West Region,Rep_13,3.25,Demo Scheduled,Open,,,
LD-303651,2025-06-02 11:00:00,Webinar,Study Abroad Prep,South Region,Rep_02,1.23,Closed,Won,,1657.45,2025-06-30 07:43:08.716323
LD-303652,2025-09-05 17:32:00,Organic Search,Coding for Kids,International,Rep_05,1.4,Contacted,Open,,,
LD-303653,2026-01-18 20:36:00,Cold Outreach,Language Learning,North Region,Rep_01,5.4,Proposal Sent,Lost,Bad Timing,351.39,2026-02-28 16:36:11.846162
LD-303654,2025-05-09 18:54:00,Cold Outreach,Language Learning,South Region,Rep_02,2.56,Lead,Open,,,
LD-303655,2025-05-29 19:38:00,Organic Search,Study Abroad Prep,East Region,Rep_09,8.79,Contacted,Open,,,
LD-303656,2025-02-07 19:01:00,Paid Search,Competitive Exam Prep,West Region,Rep_08,2.15,Closed,Won,,902.66,2025-03-18 06:47:20.134367
LD-303657,2025-03-11 12:16:00,Partner Channel,K-12 Math,West Region,Rep_13,10.52,Contacted,Open,,,
LD-303658,2025-02-04 17:15:00,Referral,Competitive Exam Prep,North Region,Rep_11,1.5,Negotiation,Lost,Went With Competitor,1077.65,2025-04-06 05:06:17.266674
LD-303659,2025-10-30 16:09:00,Social Media,Competitive Exam Prep,West Region,Rep_03,0.95,Contacted,Open,,,
LD-303660,2025-06-13 11:59:00,Referral,Competitive Exam Prep,South Region,Rep_02,2.22,Lead,Open,,,
LD-303661,2025-02-25 08:18:00,Cold Outreach,Coding for Kids,North Region,Rep_01,1.35,Lead,Open,,,
LD-303662,2025-09-02 16:31:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,13.42,Closed,Won,,875.59,2025-10-12 14:06:34.849615
LD-303663,2025-05-27 19:00:00,Partner Channel,Competitive Exam Prep,South Region,Rep_02,4.14,Closed,Won,,1063.57,2025-07-04 22:34:17.578451
LD-303664,2025-04-18 08:48:00,Referral,Study Abroad Prep,North Region,Rep_06,4.64,Negotiation,Lost,Bad Timing,1549.33,2025-06-06 21:39:17.046076
LD-303665,2025-09-15 13:10:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,17.26,Contacted,Open,,,
LD-303666,2026-02-03 15:58:00,Paid Search,Competitive Exam Prep,North Region,Rep_11,1.1,Contacted,Open,,,
LD-303667,2026-04-23 07:46:00,Paid Search,Coding for Kids,North Region,Rep_01,10.59,Contacted,Open,,,
LD-303668,2025-11-19 16:24:00,Social Media,Coding for Kids,West Region,Rep_13,0.87,Demo Completed,Lost,Price Objection,712.75,2025-12-23 01:55:08.450591
LD-303669,2026-01-12 10:19:00,Social Media,Competitive Exam Prep,West Region,Rep_08,1.59,Demo Completed,Lost,Price Objection,937.31,2026-02-15 06:29:09.239131
LD-303670,2025-03-09 10:00:00,Social Media,K-12 Math,International,Rep_15,6.66,Proposal Sent,Lost,Bad Timing,493.13,2025-04-06 22:08:39.368310
LD-303671,2025-07-18 19:58:00,Paid Search,K-12 Math,South Region,Rep_12,6.1,Contacted,Open,,,
LD-303672,2025-05-05 18:35:00,Webinar,Competitive Exam Prep,West Region,Rep_08,1.87,Contacted,Open,,,
LD-303673,2026-05-08 16:27:00,Organic Search,Study Abroad Prep,South Region,Rep_02,0.85,Closed,Won,,1220.16,2026-06-13 20:21:35.982794
LD-303674,2025-03-26 07:15:00,Webinar,Study Abroad Prep,International,Rep_10,2.23,Negotiation,Lost,Price Objection,1693.52,2025-04-27 22:13:30.541678
LD-303675,2025-11-26 17:46:00,Paid Search,K-12 Math,International,Rep_15,4.4,Contacted,Open,,,
LD-303676,2025-02-20 08:20:00,Organic Search,Competitive Exam Prep,South Region,Rep_02,3.71,Negotiation,Lost,Bad Timing,1019.28,2025-03-24 14:36:20.003623
LD-303677,2025-05-02 15:54:00,Organic Search,K-12 Math,North Region,Rep_06,1.56,Contacted,Open,,,
LD-303678,2025-04-11 17:45:00,Social Media,K-12 Math,West Region,Rep_13,6.02,Contacted,Open,,,
LD-303679,2025-10-05 07:51:00,Social Media,K-12 Math,North Region,Rep_11,3.38,Lead,Open,,,
LD-303680,2025-03-07 14:35:00,Partner Channel,K-12 Math,West Region,Rep_08,0.39,Closed,Won,,592.54,2025-03-30 08:24:52.849288
LD-303681,2025-08-01 14:57:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,7.29,Contacted,Open,,,
LD-303682,2025-11-20 18:11:00,Paid Search,K-12 Math,North Region,Rep_01,3.82,Contacted,Open,,,
LD-303683,2025-04-30 07:40:00,Webinar,Coding for Kids,South Region,Rep_07,2.33,Closed,Won,,606.82,2025-06-10 13:03:48.051004
LD-303684,2025-11-20 07:37:00,Paid Search,Language Learning,International,Rep_05,7.2,Lead,Open,,,
LD-303685,2025-03-21 11:34:00,Organic Search,Competitive Exam Prep,North Region,Rep_11,2.35,Contacted,Open,,,
LD-303686,2025-04-04 14:03:00,Referral,Competitive Exam Prep,East Region,Rep_04,1.16,Contacted,Open,,,
LD-303687,2025-02-05 08:13:00,Organic Search,K-12 Math,North Region,Rep_06,2.78,Lead,Open,,,
LD-303688,2026-05-04 12:48:00,Referral,K-12 Math,East Region,Rep_14,2.56,Proposal Sent,Lost,Bad Timing,543.33,2026-06-10 03:09:45.673166
LD-303689,2025-12-27 09:54:00,Webinar,Competitive Exam Prep,South Region,Rep_12,1.44,Contacted,Open,,,
LD-303690,2026-03-01 18:03:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,13.22,Contacted,Open,,,
LD-303691,2025-04-09 07:23:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,5.32,Contacted,Open,,,
LD-303692,2025-12-19 09:36:00,Social Media,Coding for Kids,South Region,Rep_02,4.61,Contacted,Open,,,
LD-303693,2025-08-14 17:23:00,Referral,Language Learning,South Region,Rep_07,1.69,Closed,Won,,391.7,2025-09-18 19:46:35.556080
LD-303694,2025-01-09 13:02:00,Paid Search,Competitive Exam Prep,South Region,Rep_07,3.0,Contacted,Open,,,
LD-303695,2025-08-14 16:28:00,Paid Search,Language Learning,South Region,Rep_07,1.38,Lead,Open,,,
LD-303696,2025-03-28 16:22:00,Paid Search,Coding for Kids,West Region,Rep_13,4.33,Negotiation,Lost,Price Objection,735.2,2025-05-08 09:00:25.299564
LD-303697,2026-05-07 09:09:00,Referral,Study Abroad Prep,South Region,Rep_07,1.72,Contacted,Open,,,
LD-303698,2025-02-20 17:44:00,Organic Search,Coding for Kids,West Region,Rep_03,5.36,Contacted,Open,,,
LD-303699,2026-02-27 13:40:00,Partner Channel,Coding for Kids,International,Rep_15,5.41,Contacted,Open,,,
LD-303700,2026-01-30 19:46:00,Paid Search,Competitive Exam Prep,North Region,Rep_01,3.79,Closed,Won,,908.86,2026-03-24 13:30:49.507373
LD-303701,2025-09-10 19:06:00,Cold Outreach,K-12 Math,North Region,Rep_01,15.37,Contacted,Open,,,
LD-303702,2025-01-18 11:08:00,Cold Outreach,Study Abroad Prep,South Region,Rep_12,2.56,Lead,Open,,,
LD-303703,2025-08-08 07:00:00,Organic Search,Competitive Exam Prep,International,Rep_10,8.86,Contacted,Open,,,
LD-303704,2025-01-05 12:38:00,Paid Search,Study Abroad Prep,East Region,Rep_09,0.97,Contacted,Open,,,
LD-303705,2025-04-05 18:24:00,Referral,K-12 Math,West Region,Rep_08,1.75,Closed,Won,,482.17,2025-05-12 17:35:55.188662
LD-303706,2025-11-25 17:57:00,Organic Search,Study Abroad Prep,West Region,Rep_13,19.78,Closed,Won,,1334.58,2026-01-05 18:01:10.635294
LD-303707,2025-02-06 18:20:00,Partner Channel,K-12 Math,North Region,Rep_01,1.1,Contacted,Open,,,
LD-303708,2026-06-04 12:36:00,Organic Search,Language Learning,North Region,Rep_11,1.25,Negotiation,Lost,Bad Timing,374.44,2026-07-11 13:06:37.424628
LD-303709,2026-06-18 10:41:00,Referral,K-12 Math,North Region,Rep_11,14.05,Contacted,Open,,,
LD-303710,2026-06-14 09:42:00,Cold Outreach,Coding for Kids,South Region,Rep_07,12.69,Lead,Open,,,
LD-303711,2025-10-03 07:45:00,Social Media,K-12 Math,West Region,Rep_08,1.32,Contacted,Open,,,
LD-303712,2025-08-05 13:35:00,Referral,K-12 Math,West Region,Rep_13,2.34,Contacted,Open,,,
LD-303713,2025-10-21 13:43:00,Cold Outreach,Competitive Exam Prep,North Region,Rep_01,3.64,Lead,Open,,,
LD-303714,2025-10-14 15:11:00,Paid Search,K-12 Math,South Region,Rep_12,2.1,Contacted,Open,,,
LD-303715,2026-06-05 07:53:00,Cold Outreach,Language Learning,South Region,Rep_02,19.51,Demo Scheduled,Open,,,
LD-303716,2025-06-13 11:08:00,Paid Search,Language Learning,South Region,Rep_12,6.59,Proposal Sent,Lost,Bad Timing,342.85,2025-07-27 12:01:05.072235
LD-303717,2026-06-28 09:20:00,Cold Outreach,Coding for Kids,North Region,Rep_01,1.28,Contacted,Open,,,
LD-303718,2025-12-17 16:08:00,Webinar,K-12 Math,North Region,Rep_01,2.15,Closed,Won,,525.9,2026-02-01 08:57:45.207908
LD-303719,2025-01-03 09:09:00,Social Media,Competitive Exam Prep,South Region,Rep_07,2.72,Demo Completed,Lost,Went With Competitor,1050.35,2025-02-05 05:53:04.343522
LD-303720,2026-04-20 12:59:00,Organic Search,Study Abroad Prep,South Region,Rep_12,1.24,Negotiation,Lost,No Response / Ghosted,1277.75,2026-05-26 17:40:44.861574
